property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
78132,-37.93,145.17,5 EMDEN CRESCENT,MULGRAVE,19914,2.76,33,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
78321,-37.93,145.20,7 Halcot Close,MULGRAVE,19891,3.85,37,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77905,-37.93,145.17,30 Denver Crescent,MULGRAVE,19913,2.53,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77920,-37.92,145.16,30 Woolwich Drive,MULGRAVE,19914,2.62,33,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
78103,-37.93,145.16,47 Police Road,MULGRAVE,19913,1.93,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77890,-37.93,145.18,3 Rokeby Place,MULGRAVE,19913,3.64,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77440,-37.93,145.19,12 Brookland Court,MULGRAVE,19891,3.94,37,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77577,-37.94,145.21,17 Royal Oak Court,MULGRAVE,19890,4.62,40,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
78326,-37.93,145.19,7 Malone Grove,MULGRAVE,19913,3.90,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77538,-37.93,145.17,15 Suemar Street,MULGRAVE,19913,2.44,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77327,-37.93,145.16,1 Green Avenue,MULGRAVE,19914,2.23,33,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
77667,-37.92,145.19,2 Unley Place,MULGRAVE,19913,4.28,35,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
78094,-37.93,145.16,45 Wattle Grove,MULGRAVE,19914,1.98,33,1,"With a capital gain of 24.71% for the last 12 months, Mulgrave, 3170 has  performed  for property investments than its average annual 7.99% property  growth over the last 5 years. Mulgrave,3170 was ranked 483 in Australia by increase in median property value over the quarter. At number 376th of VIC’s most discounted properties, Mulgrave is in the TOP 40% of the state/territory when listing in order of most discounted to least. Advertised rents are around the  $785 mark per week – giving a return of 2.03% based on the median price in Suburb","$990,000",12.20%,24.71%,7.99%
